Using device: cuda:0
-------------------------------------------------------
BATCH_SIZE: 512, NUM_WORKERS: 64
SCENARIO A: Pre-train=1, Fine-tune=2
SCENARIO B: Meta-train=1000, N_WAY=5, K_SHOT=5
-------------------------------------------------------

==================================================
🚀 SCENARIO A: Standard Pre-training & Fine-tuning
==================================================

[A-1] Pre-training on 80 classes...
  Epoch 1/1 -> Val Accuracy: 12.05%, Time: 16.52s

[A-2] Fine-tuning on 20 unseen classes...
  Epoch 1/2 -> Val Accuracy: 30.10%, Time: 6.06s
  Epoch 2/2 -> Val Accuracy: 37.10%, Time: 6.13s

[A-3] Final Evaluation on Test Set...

==================================================
🧠 SCENARIO B: PFN-based Meta-Learning
==================================================

[B-1] Meta-learning on 80 classes...
  Epoch 181/1000 -> Meta-Train Accuracy: 66.10%, Time: 13.88s
  Epoch 182/1000 -> Meta-Train Accuracy: 66.39%, Time: 13.83s
  Epoch 183/1000 -> Meta-Train Accuracy: 67.61%, Time: 13.85s
  Epoch 184/1000 -> Meta-Train Accuracy: 66.59%, Time: 13.86s
  Epoch 185/1000 -> Meta-Train Accuracy: 67.70%, Time: 13.93s
  Epoch 186/1000 -> Meta-Train Accuracy: 67.38%, Time: 13.82s
  Epoch 187/1000 -> Meta-Train Accuracy: 66.61%, Time: 13.82s
  Epoch 188/1000 -> Meta-Train Accuracy: 66.23%, Time: 13.80s
  Epoch 189/1000 -> Meta-Train Accuracy: 66.70%, Time: 13.90s
  Epoch 190/1000 -> Meta-Train Accuracy: 66.50%, Time: 13.81s
  Epoch 191/1000 -> Meta-Train Accuracy: 67.58%, Time: 13.85s
  Epoch 192/1000 -> Meta-Train Accuracy: 67.70%, Time: 13.79s
  Epoch 193/1000 -> Meta-Train Accuracy: 66.77%, Time: 13.82s
  Epoch 194/1000 -> Meta-Train Accuracy: 67.05%, Time: 13.80s
  Epoch 195/1000 -> Meta-Train Accuracy: 66.73%, Time: 13.88s
  Epoch 196/1000 -> Meta-Train Accuracy: 67.84%, Time: 14.02s
  Epoch 197/1000 -> Meta-Train Accuracy: 66.34%, Time: 13.89s
  Epoch 198/1000 -> Meta-Train Accuracy: 68.95%, Time: 13.93s
  Epoch 199/1000 -> Meta-Train Accuracy: 67.12%, Time: 13.90s
  Epoch 200/1000 -> Meta-Train Accuracy: 67.50%, Time: 13.82s
  Epoch 201/1000 -> Meta-Train Accuracy: 67.75%, Time: 13.84s
  Epoch 202/1000 -> Meta-Train Accuracy: 67.83%, Time: 14.05s
  Epoch 203/1000 -> Meta-Train Accuracy: 68.12%, Time: 13.80s
  Epoch 204/1000 -> Meta-Train Accuracy: 68.19%, Time: 13.80s
  Epoch 205/1000 -> Meta-Train Accuracy: 68.84%, Time: 13.77s
  Epoch 206/1000 -> Meta-Train Accuracy: 68.28%, Time: 13.81s
  Epoch 207/1000 -> Meta-Train Accuracy: 69.46%, Time: 13.90s
  Epoch 208/1000 -> Meta-Train Accuracy: 67.89%, Time: 13.81s
  Epoch 209/1000 -> Meta-Train Accuracy: 69.05%, Time: 13.85s
  Epoch 210/1000 -> Meta-Train Accuracy: 68.45%, Time: 13.88s
  Epoch 211/1000 -> Meta-Train Accuracy: 69.98%, Time: 13.73s
  Epoch 212/1000 -> Meta-Train Accuracy: 68.62%, Time: 13.78s
  Epoch 213/1000 -> Meta-Train Accuracy: 69.56%, Time: 13.75s
  Epoch 214/1000 -> Meta-Train Accuracy: 68.56%, Time: 13.97s
  Epoch 215/1000 -> Meta-Train Accuracy: 68.44%, Time: 13.91s
  Epoch 216/1000 -> Meta-Train Accuracy: 69.46%, Time: 13.85s
  Epoch 217/1000 -> Meta-Train Accuracy: 69.63%, Time: 13.76s
  Epoch 218/1000 -> Meta-Train Accuracy: 69.83%, Time: 13.91s
  Epoch 219/1000 -> Meta-Train Accuracy: 68.77%, Time: 13.81s
  Epoch 220/1000 -> Meta-Train Accuracy: 70.06%, Time: 13.78s
  Epoch 221/1000 -> Meta-Train Accuracy: 69.65%, Time: 13.95s
  Epoch 222/1000 -> Meta-Train Accuracy: 69.29%, Time: 13.92s
  Epoch 223/1000 -> Meta-Train Accuracy: 69.62%, Time: 13.71s
  Epoch 224/1000 -> Meta-Train Accuracy: 69.56%, Time: 13.84s
  Epoch 225/1000 -> Meta-Train Accuracy: 69.98%, Time: 13.95s
  Epoch 226/1000 -> Meta-Train Accuracy: 69.80%, Time: 13.91s
  Epoch 227/1000 -> Meta-Train Accuracy: 69.75%, Time: 13.81s
  Epoch 228/1000 -> Meta-Train Accuracy: 69.85%, Time: 13.79s
  Epoch 229/1000 -> Meta-Train Accuracy: 70.55%, Time: 13.91s
  Epoch 230/1000 -> Meta-Train Accuracy: 70.04%, Time: 13.89s
  Epoch 231/1000 -> Meta-Train Accuracy: 69.78%, Time: 13.88s
  Epoch 232/1000 -> Meta-Train Accuracy: 70.03%, Time: 13.83s
  Epoch 233/1000 -> Meta-Train Accuracy: 70.52%, Time: 13.84s
  Epoch 234/1000 -> Meta-Train Accuracy: 71.74%, Time: 13.84s
  Epoch 235/1000 -> Meta-Train Accuracy: 70.91%, Time: 13.97s
  Epoch 236/1000 -> Meta-Train Accuracy: 71.13%, Time: 14.00s
  Epoch 237/1000 -> Meta-Train Accuracy: 70.67%, Time: 13.94s
  Epoch 238/1000 -> Meta-Train Accuracy: 71.12%, Time: 13.95s
  Epoch 239/1000 -> Meta-Train Accuracy: 71.74%, Time: 13.93s
  Epoch 240/1000 -> Meta-Train Accuracy: 70.60%, Time: 13.82s
  Epoch 241/1000 -> Meta-Train Accuracy: 70.28%, Time: 13.83s
  Epoch 242/1000 -> Meta-Train Accuracy: 72.17%, Time: 13.85s
  Epoch 243/1000 -> Meta-Train Accuracy: 70.48%, Time: 13.95s
  Epoch 244/1000 -> Meta-Train Accuracy: 70.70%, Time: 13.91s
  Epoch 245/1000 -> Meta-Train Accuracy: 71.18%, Time: 13.82s
  Epoch 246/1000 -> Meta-Train Accuracy: 71.84%, Time: 13.90s
  Epoch 247/1000 -> Meta-Train Accuracy: 71.16%, Time: 13.93s
  Epoch 248/1000 -> Meta-Train Accuracy: 71.94%, Time: 13.83s
  Epoch 249/1000 -> Meta-Train Accuracy: 71.59%, Time: 13.82s
  Epoch 250/1000 -> Meta-Train Accuracy: 72.41%, Time: 14.05s
  Epoch 251/1000 -> Meta-Train Accuracy: 71.48%, Time: 13.89s
  Epoch 252/1000 -> Meta-Train Accuracy: 70.92%, Time: 13.93s
  Epoch 253/1000 -> Meta-Train Accuracy: 71.70%, Time: 13.84s
  Epoch 254/1000 -> Meta-Train Accuracy: 71.44%, Time: 13.99s
  Epoch 255/1000 -> Meta-Train Accuracy: 71.80%, Time: 13.86s
  Epoch 256/1000 -> Meta-Train Accuracy: 71.98%, Time: 13.67s
  Epoch 257/1000 -> Meta-Train Accuracy: 71.62%, Time: 13.96s
  Epoch 258/1000 -> Meta-Train Accuracy: 71.74%, Time: 13.90s
  Epoch 259/1000 -> Meta-Train Accuracy: 72.22%, Time: 13.91s
  Epoch 260/1000 -> Meta-Train Accuracy: 72.61%, Time: 13.96s
  Epoch 261/1000 -> Meta-Train Accuracy: 72.57%, Time: 13.88s
  Epoch 262/1000 -> Meta-Train Accuracy: 72.27%, Time: 13.89s
  Epoch 263/1000 -> Meta-Train Accuracy: 72.87%, Time: 13.95s
  Epoch 264/1000 -> Meta-Train Accuracy: 72.50%, Time: 13.88s
  Epoch 265/1000 -> Meta-Train Accuracy: 72.65%, Time: 13.90s
  Epoch 266/1000 -> Meta-Train Accuracy: 73.20%, Time: 13.77s
  Epoch 267/1000 -> Meta-Train Accuracy: 73.01%, Time: 13.83s
  Epoch 268/1000 -> Meta-Train Accuracy: 73.47%, Time: 13.89s
  Epoch 269/1000 -> Meta-Train Accuracy: 72.06%, Time: 13.87s
  Epoch 270/1000 -> Meta-Train Accuracy: 73.75%, Time: 13.96s
  Epoch 271/1000 -> Meta-Train Accuracy: 73.47%, Time: 13.96s
  Epoch 272/1000 -> Meta-Train Accuracy: 71.83%, Time: 14.01s
  Epoch 273/1000 -> Meta-Train Accuracy: 73.38%, Time: 14.01s
  Epoch 274/1000 -> Meta-Train Accuracy: 73.23%, Time: 13.90s
  Epoch 275/1000 -> Meta-Train Accuracy: 72.09%, Time: 13.96s
  Epoch 276/1000 -> Meta-Train Accuracy: 74.01%, Time: 13.92s
  Epoch 277/1000 -> Meta-Train Accuracy: 74.82%, Time: 14.05s
  Epoch 278/1000 -> Meta-Train Accuracy: 73.10%, Time: 13.97s
  Epoch 279/1000 -> Meta-Train Accuracy: 74.43%, Time: 13.96s
  Epoch 280/1000 -> Meta-Train Accuracy: 73.98%, Time: 14.01s
  Epoch 281/1000 -> Meta-Train Accuracy: 73.40%, Time: 13.83s
  Epoch 282/1000 -> Meta-Train Accuracy: 73.84%, Time: 13.79s
  Epoch 283/1000 -> Meta-Train Accuracy: 72.63%, Time: 13.99s
  Epoch 284/1000 -> Meta-Train Accuracy: 73.80%, Time: 13.88s
  Epoch 285/1000 -> Meta-Train Accuracy: 74.12%, Time: 13.87s
  Epoch 286/1000 -> Meta-Train Accuracy: 73.41%, Time: 13.81s
  Epoch 287/1000 -> Meta-Train Accuracy: 74.33%, Time: 13.99s
